"OPE ID",School,State,"Zip Code","School Type",Recipients,"num originated","amt originated","num disbursed","amt disbursed"
3126800,"PACIFICA GRADUATE INSTITUTE                                           ",CA,930133019,Proprietary,0,0,0,0,0
3126900,"STYLES & PROFILES BEAUTY COLLEGE                                      ",TN,383752109,Proprietary,4,4,13000,5,8000
3127500,"ADVANCED TECHNOLOGY INSTITUTE                                         ",VA,234622409,Proprietary,74,75,247066,80,129996
3128100,"COLLEGE OF HEALTH CARE PROFESSIONS (THE)                              ",TX,770928541,Proprietary,555,556,1969720,580,1021349
3128700,"MT. SIERRA COLLEGE                                                    ",CA,910163414,Proprietary,141,141,548981,202,272145
3129100,"FOND DU LAC TRIBAL AND COMMUNITY COLLEGE                              ",MN,557202984,Public,338,371,1139003,372,571376
3131300,"FIVE BRANCHES UNIVERSITY                                              ",CA,950624669,Proprietary,0,0,0,0,0
3144300,"NATIONAL BEAUTY COLLEGE                                               ",TX,750434046,Proprietary,2,2,4419,2,2210
3144400,"AMERICAN COLLEGE OF HEALTHCARE                                        ",CA,925053038,Proprietary,39,39,136500,39,68250
3148300,"AMERICAN BEAUTY ACADEMY                                               ",MD,209021911,Proprietary,112,112,372116,117,189025
3150400,"UNIVERSITY OF TECHNOLOGY, SYDNEY                                      ","  ",2007,Foreign-Public,1,1,1750,1,875
3150500,"A - TECHNICAL COLLEGE                                                 ",CA,900153535,Proprietary,9,9,28375,10,14375
3153300,"AMERICAN COLLEGE OF ACUPUNCTURE & ORIENTAL MEDICINE                   ",TX,770634104,Proprietary,0,0,0,0,0
3156300,"ESTRELLA MOUNTAIN COMMUNITY COLLEGE                                   ",AZ,853921010,Public,1340,1347,4854623,1347,2430952
3156400,"ACADEMY OF ORIENTAL MEDICINE AT AUSTIN                                ",TX,787451479,Proprietary,0,0,0,0,0
3159300,"ARLINGTON MEDICAL INSTITUTE                                           ",TX,760062317,Proprietary,3,3,7680,3,3840
3164300,"CREATIVE CENTER (THE)                                                 ",NE,681642911,Proprietary,55,55,247620,55,123886
3170300,"TEXAS A & M UNIVERSITY - TEXARKANA                                    ",TX,755035518,Public,554,556,2332134,557,1221986
3171300,"UNIVERSITY OF ST. AUGUSTINE FOR HEALTH SCIENCES                       ",CA,920690000,Proprietary,0,0,0,0,0
3173300,"ATLANTA'S JOHN MARSHALL LAW SCHOOL                                    ",GA,303092947,Proprietary,0,0,0,0,0
3176300,"AVIATION INSTITUTE OF MAINTENANCE                                     ",IN,462411445,Proprietary,29,29,99414,32,52629
3177300,"SAN JUAN BAUTISTA SCHOOL OF  MEDICINE                                 ",PR,7250000,Private-Nonprofit,0,0,0,0,0
3179500,"TEXAS HEALTH AND SCIENCE UNIVERSITY                                   ",TX,787046748,Proprietary,2,2,11000,2,5500
3182300,"NEW HAMPSHIRE INSTITUTE OF ART                                        ",NH,31044858,Private-Nonprofit,188,188,814223,188,417611
3185300,"PHAGANS' GRANTS PASS COLLEGE OF BEAUTY                                ",OR,975267902,Proprietary,6,6,22096,7,6399
3191300,"CUNY SCHOOL OF LAW AT QUEENS COLLEGE                                  ",NY,111014356,Public,0,0,0,0,0
3194300,"BOSTON GRADUATE SCHOOL OF PSYCHOANALYSIS                              ",MA,24464602,Private-Nonprofit,0,0,0,0,0
3199300,"CHRISTIAN LIFE COLLEGE                                                ",IL,600562522,Private-Nonprofit,9,9,37500,10,20500
3203300,"NEW YORK INSTITUTE OF MASSAGE                                         ",NY,142216021,Proprietary,15,15,33460,23,21210
3205300,"MODERN BEAUTY SCHOOL                                                  ",MT,598018386,Proprietary,3,3,13500,3,6750
3205400,"JOLIE HAIR AND BEAUTY ACADEMY                                         ",MA,10562769,Proprietary,10,10,15029,14,8459
3210300,"LE CORDON BLEU COLLEGE OF CULINARY ARTS                               ",CA,911015221,Proprietary,372,372,1265124,383,637090
3216300,"UNIFICATION THEOLOGICAL SEMINARY                                      ",NY,125075021,Private-Nonprofit,0,0,0,0,0
3218300,"POTOMAC COLLEGE                                                       ",DC,200161860,Proprietary,7,7,32740,7,16370
3220300,"SALON PROFESSIONAL ACADEMY, THE                                       ",WI,547017633,Proprietary,5,5,18500,5,9250
3224300,"NEW PROFESSIONS TECHNICAL INSTITUTE                                   ",FL,331341640,Proprietary,15,15,52500,15,17505
3225300,"AMERICAN UNIVERSITY OF HEALTH SCIENCES                                ",CA,907553612,Proprietary,41,41,187856,42,63324
3234300,"CHARTER OAK STATE COLLEGE                                             ",CT,60532150,Public,434,434,1855164,434,489437
3235300,"MASSACHUSETTS SCHOOL OF LAW AT ANDOVER                                ",MA,18101094,Private-Nonprofit,0,0,0,0,0
3236400,"L T INTERNATIONAL BEAUTY SCHOOL                                       ",PA,191302235,Proprietary,2,2,7000,2,3500
3238300,"FLORIDA COLLEGE OF INTEGRATIVE MEDICINE                               ",FL,328095721,Proprietary,2,2,11000,2,5500
3240300,"TONI & GUY HAIRDRESSING ACADEMY                                       ",MA,16052213,Proprietary,51,51,106781,72,58640
3242300,"CAREER NETWORKS INSTITUTE                                             ",CA,928684710,Proprietary,88,88,266793,99,141423
3248300,"BOSTON BAPTIST COLLEGE                                                ",MA,21364030,Private-Nonprofit,29,30,126733,30,64742
3250300,"CBD COLLEGE                                                           ",CA,900102722,Private-Nonprofit,64,64,208316,64,104158
3253300,"PAUL MITCHELL THE SCHOOL MEMPHIS                                      ",TN,381334067,Proprietary,32,32,104641,34,56195
3254300,"MARGARET'S HAIR ACADEMY                                               ",AR,716554905,Proprietary,1,1,3000,1,1500
3255300,"FLORIDA GULF COAST UNIVERSITY                                         ",FL,339656565,Public,3588,3589,14569553,3589,7456515
3260300,"CALIFORNIA STATE UNIVERSITY, MONTEREY BAY                             ",CA,939558001,Public,2431,2448,10707499,2448,5502802
3264300,"SOUTH FLORIDA BIBLE COLLEGE AND THEOLOGICAL SEMINARY                  ",FL,334415768,Private-Nonprofit,72,72,304492,72,107817
3266300,"BETHESDA UNIVERSITY                                                   ",CA,928014132,Private-Nonprofit,53,53,235825,53,117913
3267300,"CAPELLA UNIVERSITY                                                    ",MN,554023389,Proprietary,5032,5708,18876916,5723,5198485
3272300,"KAPLAN COLLEGE                                                        ",TX,752347288,Proprietary,46,46,148153,48,53840
3273300,"INSTITUTE OF NATUROPATHIC EDUCATION AND RESEARCH                      ","  ","M2K 1E2       ",Foreign-Private,0,0,0,0,0
3275300,"COSMETOLOGY CAREER INSTITUTE                                          ",TX,754026314,Proprietary,21,21,58387,25,31736
3276300,"ACADEMY OF HAIR DESIGN                                                ",TX,759014900,Proprietary,13,13,40995,14,22120
3277300,"ACADEMY OF HAIR DESIGN                                                ",TX,777014650,Proprietary,8,8,21935,10,13312
3278300,"CHARTER COLLEGE                                                       ",CA,913515432,Proprietary,62,62,153215,77,76290
3279300,"MYOTHERAPY INSTITUTE                                                  ",NE,685063641,Proprietary,10,10,33116,10,12478
3280300,"SEATTLE INSTITUTE OF ORIENTAL MEDICINE                                ",WA,981155542,Proprietary,0,0,0,0,0
3280400,"VIRGINIA SCHOOL OF MASSAGE                                            ",VA,229016803,Proprietary,8,8,21897,8,10951
3283300,"NORTHWEST HVAC/R ASSOCIATION & TRAINING                               ",WA,992072336,Private-Nonprofit,15,15,52500,15,26250
3287300,"LIVERPOOL INSTITUTE FOR PERFORMING ARTS (THE)                         ","  ","L1 9HF        ",Foreign-Public,12,12,48869,12,16291
3288300,"ACADEMY OF CHINESE CULTURE AND HEALTH SCIENCES                        ",CA,946121540,Private-Nonprofit,0,0,0,0,0
3289300,"COLORADO HEIGHTS UNIVERSITY                                           ",CO,802362711,Private-Nonprofit,4,4,19000,4,9500
3293300,"STRAND COLLEGE OF HAIR DESIGN                                         ",SC,295724310,Proprietary,8,8,22832,8,11414
3294300,"BLUE CLIFF COLLEGE                                                    ",LA,700023458,Proprietary,896,899,2773362,1212,1452212
3296300,"BALTIMORE SCHOOL OF MASSAGE                                           ",MD,210902261,Proprietary,44,44,121566,44,60804
3298300,"ALBERTA COLLEGE OF ART & DESIGN                                       ","  ","T2N 4R3       ",Foreign-Public,3,3,11500,3,5750
3299300,"PACIFIC COLLEGE                                                       ",CA,926263160,Proprietary,35,35,126500,35,61501
3304300,"CENTURA COLLEGE                                                       ",SC,294069235,Proprietary,69,69,205792,73,89341
3309300,"MONTESSORI INSTITUTE OF MILWAUKEE                                     ",WI,532073074,Private-Nonprofit,0,0,0,0,0
3316300,"LINCOLN TECHNICAL INSTITUTE - HARTFORD                                ",CT,61053630,Proprietary,56,56,185876,58,95501
3316400,"FINE MORTUARY COLLEGE                                                 ",MA,20624766,Proprietary,48,48,174000,48,60347
3319300,"CREATIVE IMAGES INSTITUTE OF COSMETOLOGY                              ",OH,454142557,Proprietary,47,48,145236,53,77341
3324300,"CENTRAL CAREER SCHOOL                                                 ",NJ,70802408,Proprietary,25,25,73962,25,37165
3327300,"HAIR ACADEMY II                                                       ",MD,207481401,Proprietary,49,49,163093,49,77654
3327400,"ACUPUNCTURE AND INTEGRATIVE MEDICINE COLLEGE, BERKELEY                ",CA,947042724,Private-Nonprofit,0,0,0,0,0
3329300,"JOHN CABOT UNIVERSITY                                                 ","  ",165,Foreign-Private,43,43,181000,43,94125
3329400,"PRYOR BEAUTY COLLEGE                                                  ",OK,743610000,Proprietary,1,1,3500,1,1750
3332300,"SOUTHERN CALIFORNIA SEMINARY                                          ",CA,920191109,Private-Nonprofit,2,2,9000,2,3000
3332500,"KWANTLEN POLYTECHNIC UNIVERSITY                                       ","  ","V3W 2M8       ",Foreign-Public,10,10,49000,11,27250
3332600,"DELTA COLLEGE                                                         ",LA,704339042,Proprietary,124,124,428437,125,215034
3333300,"MEDICAL UNIVERSITY OF LUBLIN                                          ","  ","20-059        ",Foreign-Public,2,2,7000,2,3500
3339400,"WESTERN GOVERNORS UNIVERSITY                                          ",UT,841072533,Private-Nonprofit,8017,8019,27195090,8029,13693392
3342300,"GLASGOW CALEDONIAN UNIVERSITY                                         ","  ","G4 0BA        ",Foreign-Public,5,5,16000,5,8000
3346300,"ACADEMY FOR NURSING AND HEALTH OCCUPATIONS                            ",FL,334174574,Private-Nonprofit,21,21,67591,21,34925
3348400,"MATTIA COLLEGE                                                        ",FL,331751178,Proprietary,81,82,283334,131,226459
3349400,"QUEEN MARGARET UNIVERSITY, EDINBURGH                                  ","  ","EH21 6UU      ",Foreign-Public,0,0,0,0,0
3350300,"BOURNEMOUTH UNIVERSITY                                                ","  ","BH12 5BB      ",Foreign-Public,2,2,7000,2,2334
3352300,"LONDON SOUTH BANK UNIVERSITY                                          ","  ","SE1 0AA       ",Foreign-Private,1,1,3500,1,1167
3355400,"RICHMONT GRADUATE UNIVERSITY                                          ",TN,374043026,Private-Nonprofit,0,0,0,0,0
3356300,"MEDICAL TRAINING COLLEGE                                              ",LA,708168190,Proprietary,40,40,134960,40,67480
3358300,"ALLEN SCHOOL                                                          ",NY,114324901,Proprietary,293,293,853691,322,451090
3359300,"AMERICAN CAREER COLLEGE                                               ",CA,902622659,Proprietary,69,69,236317,69,119042
3361300,"MEDICAL ARTS SCHOOL (THE)                                             ",NC,276166453,Proprietary,36,36,126000,36,39602
3361400,"FORTIS COLLEGE                                                        ",AL,365350000,Proprietary,112,112,324514,131,141830
3367300,"PROFESSIONAL GOLFERS CAREER COLLEGE                                   ",CA,925916013,Proprietary,24,24,91523,24,45761
3367400,"COMMUNITY CARE COLLEGE                                                ",OK,741456420,Proprietary,106,108,318825,113,163258
3368300,"MIDWEST TECHNICAL INSTITUTE                                           ",IL,627078805,Proprietary,501,501,1638349,511,828125
3371300,"TONI&GUY HAIRDRESSING ACADEMY                                         ",TX,750935200,Proprietary,46,46,137073,56,80409
3372300,"NORTHWEST VISTA COLLEGE                                               ",TX,782514217,Public,694,718,2494582,718,1249277
3373300,"BEACON COLLEGE                                                        ",FL,347485224,Private-Nonprofit,97,97,381360,97,190680
3374300,"FLORIDA COASTAL SCHOOL OF LAW                                         ",FL,322568528,Proprietary,0,0,0,0,0
3380300,"STAR CAREER ACADEMY                                                   ",NY,117915311,Proprietary,402,402,996252,463,540977
3390300,"LINCOLN TECHNICAL INSTITUTE                                           ",FL,327302351,Proprietary,10,11,22739,16,13064
